orig.ident	nReads	nGene	celltype
TASSeq.deep-2_182796	TASSeq.deep-2	346869	8245	SMC
TASSeq.deep-2_183041	TASSeq.deep-2	20013	952	FB_alveolar
TASSeq.deep-2_183067	TASSeq.deep-2	65596	2511	Pericyte
TASSeq.deep-2_183546	TASSeq.deep-2	118408	4610	Endo_aerocyte
TASSeq.deep-2_183556	TASSeq.deep-2	68258	3469	Bcell
TASSeq.deep-2_183708	TASSeq.deep-2	173625	5053	FB_alveolar
TASSeq.deep-2_183748	TASSeq.deep-2	17355	2243	Mo_Ly6Clo
TASSeq.deep-2_183786	TASSeq.deep-2	23488	1814	Endo_LEC
TASSeq.deep-2_183852	TASSeq.deep-2	51565	2892	Endo_capillary
TASSeq.deep-2_183970	TASSeq.deep-2	168899	5610	Tcell_CD4T
TASSeq.deep-2_184199	TASSeq.deep-2	152525	5006	doublet
TASSeq.deep-2_184267	TASSeq.deep-2	125965	5057	Tcell_CD4T
TASSeq.deep-2_184317	TASSeq.deep-2	20000	965	Endo_arterial
TASSeq.deep-2_184342	TASSeq.deep-2	35916	2303	FB_alveolar
TASSeq.deep-2_184385	TASSeq.deep-2	142963	4660	FB_alveolar
TASSeq.deep-2_184697	TASSeq.deep-2	18401	1659	Endo_capillary
TASSeq.deep-2_185093	TASSeq.deep-2	243789	5916	FB_alveolar
TASSeq.deep-2_185253	TASSeq.deep-2	115730	4393	Endo_capillary
TASSeq.deep-2_185577	TASSeq.deep-2	142719	4565	FB_alveolar
TASSeq.deep-2_185661	TASSeq.deep-2	134127	4226	Endo_arterial
TASSeq.deep-2_185695	TASSeq.deep-2	74874	2983	FB_alveolar
TASSeq.deep-2_185702	TASSeq.deep-2	155171	5682	Bcell
TASSeq.deep-2_185844	TASSeq.deep-2	129193	4527	Endo_capillary
TASSeq.deep-2_185854	TASSeq.deep-2	148341	5170	Tcell_gdT
TASSeq.deep-2_185931	TASSeq.deep-2	52982	2837	Bcell
TASSeq.deep-2_186391	TASSeq.deep-2	188261	5998	Epi_AT1
TASSeq.deep-2_186740	TASSeq.deep-2	193638	5290	FB_alveolar
TASSeq.deep-2_186798	TASSeq.deep-2	72600	3908	Tcell_CD8T
TASSeq.deep-2_186916	TASSeq.deep-2	79432	3126	Endo_capillary
TASSeq.deep-2_187160	TASSeq.deep-2	40279	2271	Endo_aerocyte
TASSeq.deep-2_187520	TASSeq.deep-2	51196	3723	Endo_capillary
TASSeq.deep-2_187582	TASSeq.deep-2	111155	3771	Endo_capillary
TASSeq.deep-2_187584	TASSeq.deep-2	51384	2621	Neutrophil
TASSeq.deep-2_187838	TASSeq.deep-2	167850	5772	Bcell
TASSeq.deep-2_188164	TASSeq.deep-2	29196	1500	Endo_capillary
TASSeq.deep-2_188173	TASSeq.deep-2	53751	2801	Bcell
TASSeq.deep-2_188650	TASSeq.deep-2	422637	8213	Epi_AT2
TASSeq.deep-2_188814	TASSeq.deep-2	394281	8379	Epi_AT1
TASSeq.deep-2_188890	TASSeq.deep-2	73250	3359	NK
TASSeq.deep-2_189155	TASSeq.deep-2	331706	7223	doublet
TASSeq.deep-2_189308	TASSeq.deep-2	47789	2271	Tcell_CD4T
TASSeq.deep-2_189364	TASSeq.deep-2	158426	4679	FB_alveolar
TASSeq.deep-2_189483	TASSeq.deep-2	70547	2930	Endo_capillary
TASSeq.deep-2_189515	TASSeq.deep-2	81339	3846	Tcell_CD4T
TASSeq.deep-2_189544	TASSeq.deep-2	207212	6589	Bcell
TASSeq.deep-2_189711	TASSeq.deep-2	82309	4431	FB_alveolar
TASSeq.deep-2_189720	TASSeq.deep-2	64953	3300	Bcell
TASSeq.deep-2_189953	TASSeq.deep-2	101005	4801	Bcell
TASSeq.deep-2_190198	TASSeq.deep-2	47853	2229	Epi_AT1
TASSeq.deep-2_190903	TASSeq.deep-2	87969	4417	Bcell
TASSeq.deep-2_191029	TASSeq.deep-2	317607	7239	Mo_Ly6Chi
TASSeq.deep-2_191057	TASSeq.deep-2	120926	4172	FB_alveolar
TASSeq.deep-2_191154	TASSeq.deep-2	267181	7036	Mo_Ly6Chi
TASSeq.deep-2_191327	TASSeq.deep-2	330807	7068	Epi_AT2
TASSeq.deep-2_191547	TASSeq.deep-2	665583	10443	Tcell_CD8T
TASSeq.deep-2_191598	TASSeq.deep-2	75732	3688	Bcell
TASSeq.deep-2_191657	TASSeq.deep-2	69610	2768	Endo_capillary
TASSeq.deep-2_191717	TASSeq.deep-2	86950	4127	FB_alveolar
TASSeq.deep-2_191834	TASSeq.deep-2	92167	4938	FB_alveolar
TASSeq.deep-2_191928	TASSeq.deep-2	95648	4554	NK
TASSeq.deep-2_191952	TASSeq.deep-2	25849	1463	Epi_AT2
TASSeq.deep-2_192137	TASSeq.deep-2	93222	4303	FB_alveolar
TASSeq.deep-2_192216	TASSeq.deep-2	21761	1792	Endo_capillary
TASSeq.deep-2_192342	TASSeq.deep-2	17838	1121	Endo_capillary
TASSeq.deep-2_192380	TASSeq.deep-2	109239	4488	Bcell
TASSeq.deep-2_192615	TASSeq.deep-2	87165	3443	Endo_capillary
TASSeq.deep-2_192823	TASSeq.deep-2	19272	1225	Epi_AT2
TASSeq.deep-2_192826	TASSeq.deep-2	59751	3354	Bcell
TASSeq.deep-2_192896	TASSeq.deep-2	76081	3530	Bcell
TASSeq.deep-2_193091	TASSeq.deep-2	199060	6258	Tcell_CD8T
TASSeq.deep-2_193102	TASSeq.deep-2	19557	1849	Tcell_CD4T
TASSeq.deep-2_193210	TASSeq.deep-2	69706	2713	Endo_capillary
TASSeq.deep-2_193221	TASSeq.deep-2	64829	3130	Bcell
TASSeq.deep-2_193244	TASSeq.deep-2	15463	1066	Bcell
TASSeq.deep-2_193714	TASSeq.deep-2	239707	6229	SMC
TASSeq.deep-2_194362	TASSeq.deep-2	34065	2095	Endo_capillary
TASSeq.deep-2_194416	TASSeq.deep-2	65243	3037	Endo_capillary
TASSeq.deep-2_194457	TASSeq.deep-2	158506	5129	Mo_Ly6Chi
TASSeq.deep-2_194696	TASSeq.deep-2	115944	5282	Bcell
TASSeq.deep-2_194925	TASSeq.deep-2	229158	6188	FB_alveolar
TASSeq.deep-2_194936	TASSeq.deep-2	147547	4711	FB_alveolar
TASSeq.deep-2_194946	TASSeq.deep-2	141296	5413	Endo_capillary
TASSeq.deep-2_195068	TASSeq.deep-2	107401	4297	Bcell
TASSeq.deep-2_195075	TASSeq.deep-2	38717	3168	FB_alveolar
TASSeq.deep-2_195268	TASSeq.deep-2	28491	1807	FB_alveolar
TASSeq.deep-2_195475	TASSeq.deep-2	16372	840	Endo_capillary
TASSeq.deep-2_195802	TASSeq.deep-2	61002	2898	Endo_capillary
TASSeq.deep-2_195805	TASSeq.deep-2	77644	3408	Mo_Ly6Clo
TASSeq.deep-2_195994	TASSeq.deep-2	72796	3804	Bcell
TASSeq.deep-2_196130	TASSeq.deep-2	287147	6755	Epi_AT2
TASSeq.deep-2_196152	TASSeq.deep-2	186347	4921	Epi_AT2
TASSeq.deep-2_196171	TASSeq.deep-2	61429	2999	Endo_capillary
TASSeq.deep-2_196184	TASSeq.deep-2	477415	8579	Mac_AM
TASSeq.deep-2_196220	TASSeq.deep-2	175930	5365	Epi_AT2
TASSeq.deep-2_196376	TASSeq.deep-2	55207	2659	Pericyte
TASSeq.deep-2_196518	TASSeq.deep-2	27682	1339	FB_alveolar
TASSeq.deep-2_196622	TASSeq.deep-2	94491	3943	doublet
TASSeq.deep-2_196660	TASSeq.deep-2	107574	4576	Endo_capillary
TASSeq.deep-2_197007	TASSeq.deep-2	88884	4191	Tcell_gdT
TASSeq.deep-2_197084	TASSeq.deep-2	20776	1227	FB_alveolar
TASSeq.deep-2_197155	TASSeq.deep-2	63804	3609	Endo_capillary
TASSeq.deep-2_197316	TASSeq.deep-2	22514	1190	Endo_capillary
TASSeq.deep-2_197368	TASSeq.deep-2	63080	3066	Endo_capillary
TASSeq.deep-2_197506	TASSeq.deep-2	124588	4553	Endo_capillary
TASSeq.deep-2_197550	TASSeq.deep-2	27012	1343	Endo_capillary
TASSeq.deep-2_197574	TASSeq.deep-2	318116	7336	Epi_AT1
TASSeq.deep-2_197575	TASSeq.deep-2	23258	2269	Pericyte
TASSeq.deep-2_197640	TASSeq.deep-2	310004	6586	Epi_AT2
TASSeq.deep-2_198081	TASSeq.deep-2	64080	2768	Endo_capillary
TASSeq.deep-2_198496	TASSeq.deep-2	96988	4016	FB_alveolar
TASSeq.deep-2_198518	TASSeq.deep-2	100765	4311	Pericyte
TASSeq.deep-2_198625	TASSeq.deep-2	61149	3206	Bcell
TASSeq.deep-2_198636	TASSeq.deep-2	109626	4601	Tcell_CD8T
TASSeq.deep-2_199034	TASSeq.deep-2	100586	3741	Endo_capillary
TASSeq.deep-2_199061	TASSeq.deep-2	190161	6463	Mo_Ly6Chi
TASSeq.deep-2_199090	TASSeq.deep-2	164246	5853	DC_cDC3
TASSeq.deep-2_199107	TASSeq.deep-2	67299	3819	Pericyte
TASSeq.deep-2_199913	TASSeq.deep-2	15078	965	Endo_capillary
TASSeq.deep-2_200006	TASSeq.deep-2	161073	5501	FB_alveolar
TASSeq.deep-2_200172	TASSeq.deep-2	332107	7648	FB_adventitial
TASSeq.deep-2_200278	TASSeq.deep-2	97643	4962	FB_alveolar
TASSeq.deep-2_200308	TASSeq.deep-2	35986	2006	Endo_capillary
TASSeq.deep-2_200439	TASSeq.deep-2	18414	986	FB_alveolar
TASSeq.deep-2_200720	TASSeq.deep-2	90617	4550	Tcell_CD4T
TASSeq.deep-2_200832	TASSeq.deep-2	101148	3946	Endo_capillary
TASSeq.deep-2_200879	TASSeq.deep-2	370666	8221	Mac_AM
TASSeq.deep-2_200988	TASSeq.deep-2	108990	3573	Epi_AT1
TASSeq.deep-2_201196	TASSeq.deep-2	81642	3687	Tcell_CD4T
TASSeq.deep-2_201227	TASSeq.deep-2	47627	2596	Endo_capillary
TASSeq.deep-2_201307	TASSeq.deep-2	327909	8069	Epi_AT2
TASSeq.deep-2_201377	TASSeq.deep-2	123288	5873	FB_alveolar
TASSeq.deep-2_201736	TASSeq.deep-2	89459	3877	Endo_capillary
TASSeq.deep-2_201791	TASSeq.deep-2	296688	7177	FB_alveolar
TASSeq.deep-2_201848	TASSeq.deep-2	15047	1056	Endo_capillary
TASSeq.deep-2_201989	TASSeq.deep-2	16413	2709	Endo_capillary
TASSeq.deep-2_202085	TASSeq.deep-2	90633	3707	Endo_capillary
TASSeq.deep-2_202113	TASSeq.deep-2	45565	2153	Pericyte
TASSeq.deep-2_202214	TASSeq.deep-2	100721	4074	Endo_capillary
TASSeq.deep-2_202251	TASSeq.deep-2	222619	6475	doublet
TASSeq.deep-2_202362	TASSeq.deep-2	31537	2522	Endo_capillary
TASSeq.deep-2_202481	TASSeq.deep-2	63021	3243	FB_alveolar
TASSeq.deep-2_202513	TASSeq.deep-2	129130	5293	FB_alveolar
TASSeq.deep-2_202649	TASSeq.deep-2	76935	3163	Tcell_CD4T
TASSeq.deep-2_202665	TASSeq.deep-2	425091	7880	Epi_AT2
TASSeq.deep-2_202779	TASSeq.deep-2	90631	5069	FB_adventitial
TASSeq.deep-2_202971	TASSeq.deep-2	134259	5014	Endo_capillary
TASSeq.deep-2_203510	TASSeq.deep-2	52853	2816	Bcell
TASSeq.deep-2_203815	TASSeq.deep-2	111544	4069	SMC
TASSeq.deep-2_204025	TASSeq.deep-2	20868	863	Epi_AT1
TASSeq.deep-2_204046	TASSeq.deep-2	538382	8105	Epi_AT2
TASSeq.deep-2_204047	TASSeq.deep-2	437351	9860	Epi_ciliated
TASSeq.deep-2_204127	TASSeq.deep-2	125567	4820	Tcell_CD4T
TASSeq.deep-2_204161	TASSeq.deep-2	219614	5552	FB_alveolar
TASSeq.deep-2_204316	TASSeq.deep-2	237403	6440	FB_alveolar
TASSeq.deep-2_204463	TASSeq.deep-2	94855	4025	Bcell
TASSeq.deep-2_204485	TASSeq.deep-2	236299	5971	FB_alveolar
TASSeq.deep-2_204665	TASSeq.deep-2	51429	3076	Endo_capillary
TASSeq.deep-2_204795	TASSeq.deep-2	346485	7346	Epi_AT2
TASSeq.deep-2_204890	TASSeq.deep-2	230359	7842	Tcell_CD8T
TASSeq.deep-2_205044	TASSeq.deep-2	172996	5328	FB_alveolar
TASSeq.deep-2_205410	TASSeq.deep-2	97538	4367	Tcell_CD4T
TASSeq.deep-2_205467	TASSeq.deep-2	86204	3529	Endo_capillary
TASSeq.deep-2_205531	TASSeq.deep-2	145116	5628	Tcell_CD8T
TASSeq.deep-2_205737	TASSeq.deep-2	137759	5028	FB_alveolar
TASSeq.deep-2_205853	TASSeq.deep-2	21259	1107	Endo_capillary
TASSeq.deep-2_205974	TASSeq.deep-2	208246	3053	Endo_capillary
TASSeq.deep-2_206043	TASSeq.deep-2	301527	7184	FB_alveolar
TASSeq.deep-2_206045	TASSeq.deep-2	175466	5042	Endo_capillary
TASSeq.deep-2_206112	TASSeq.deep-2	113561	4883	Bcell
TASSeq.deep-2_206187	TASSeq.deep-2	197835	5550	Mo_Ly6Chi
TASSeq.deep-2_206275	TASSeq.deep-2	83488	3893	Bcell
TASSeq.deep-2_206316	TASSeq.deep-2	334699	7626	Mac_AM
TASSeq.deep-2_206419	TASSeq.deep-2	559316	9071	Mac_AM
TASSeq.deep-2_206422	TASSeq.deep-2	87087	3403	Epi_AT1
TASSeq.deep-2_206437	TASSeq.deep-2	277073	7463	Epi_AT1
TASSeq.deep-2_206449	TASSeq.deep-2	94134	3216	Endo_capillary
TASSeq.deep-2_206465	TASSeq.deep-2	36108	1595	FB_alveolar
TASSeq.deep-2_206728	TASSeq.deep-2	315044	7115	FB_adventitial
TASSeq.deep-2_206816	TASSeq.deep-2	125718	4041	Endo_capillary
TASSeq.deep-2_207011	TASSeq.deep-2	152457	5195	Mo_Ly6Chi
TASSeq.deep-2_207100	TASSeq.deep-2	78322	3694	Tcell_CD8T
TASSeq.deep-2_207123	TASSeq.deep-2	86713	3665	Endo_capillary
TASSeq.deep-2_207313	TASSeq.deep-2	140549	4059	FB_alveolar
TASSeq.deep-2_207404	TASSeq.deep-2	227092	5753	Mo_Ly6Chi
TASSeq.deep-2_207438	TASSeq.deep-2	146228	4545	FB_alveolar
TASSeq.deep-2_208048	TASSeq.deep-2	40084	1800	FB_alveolar
TASSeq.deep-2_208244	TASSeq.deep-2	17051	1007	FB_alveolar
TASSeq.deep-2_208568	TASSeq.deep-2	162847	5607	Tcell_gdT
TASSeq.deep-2_208623	TASSeq.deep-2	104266	4436	Bcell
TASSeq.deep-2_208642	TASSeq.deep-2	109248	4571	Bcell
TASSeq.deep-2_209031	TASSeq.deep-2	101063	4078	Bcell
TASSeq.deep-2_209134	TASSeq.deep-2	132563	4437	Endo_venous
TASSeq.deep-2_209302	TASSeq.deep-2	81452	3304	Bcell
TASSeq.deep-2_209404	TASSeq.deep-2	97912	3892	Endo_capillary
TASSeq.deep-2_209420	TASSeq.deep-2	143205	5346	Tcell_CD8T
TASSeq.deep-2_210051	TASSeq.deep-2	15917	1480	Epi_AT1
TASSeq.deep-2_210063	TASSeq.deep-2	64946	2988	Bcell
TASSeq.deep-2_210079	TASSeq.deep-2	191924	6293	Bcell
TASSeq.deep-2_210165	TASSeq.deep-2	14713	933	FB_alveolar
TASSeq.deep-2_210271	TASSeq.deep-2	160726	4329	FB_alveolar
TASSeq.deep-2_210375	TASSeq.deep-2	370592	8616	Epi_ciliated
TASSeq.deep-2_210543	TASSeq.deep-2	468650	8416	Epi_AT2
TASSeq.deep-2_210600	TASSeq.deep-2	260259	6038	SMC
TASSeq.deep-2_210616	TASSeq.deep-2	159765	5065	FB_alveolar
TASSeq.deep-2_210691	TASSeq.deep-2	106299	3594	Mesothelial
TASSeq.deep-2_211302	TASSeq.deep-2	112497	4941	FB_alveolar
TASSeq.deep-2_211813	TASSeq.deep-2	55408	4356	DC_cDC2
TASSeq.deep-2_211912	TASSeq.deep-2	48667	2517	Endo_capillary
TASSeq.deep-2_212087	TASSeq.deep-2	90391	3559	Endo_capillary
TASSeq.deep-2_212141	TASSeq.deep-2	83090	3631	Endo_capillary
TASSeq.deep-2_212199	TASSeq.deep-2	70111	4177	Endo_capillary
TASSeq.deep-2_212225	TASSeq.deep-2	232986	6136	FB_alveolar
TASSeq.deep-2_212669	TASSeq.deep-2	386845	8204	Mac_AM
TASSeq.deep-2_212705	TASSeq.deep-2	508349	8786	Mac_AM
TASSeq.deep-2_213037	TASSeq.deep-2	20179	1189	Mac_AM
TASSeq.deep-2_213077	TASSeq.deep-2	84207	5117	Endo_capillary
TASSeq.deep-2_213277	TASSeq.deep-2	373622	7407	Epi_AT2
TASSeq.deep-2_213391	TASSeq.deep-2	108819	4967	Pericyte
TASSeq.deep-2_213632	TASSeq.deep-2	119927	4625	Tcell_CD4T
TASSeq.deep-2_213714	TASSeq.deep-2	98930	3733	Endo_capillary
TASSeq.deep-2_213849	TASSeq.deep-2	45058	2333	FB_alveolar
TASSeq.deep-2_213892	TASSeq.deep-2	134865	4660	Endo_capillary
TASSeq.deep-2_213925	TASSeq.deep-2	108603	3767	Endo_capillary
TASSeq.deep-2_214010	TASSeq.deep-2	16674	882	Epi_AT1
TASSeq.deep-2_214269	TASSeq.deep-2	128238	4279	Endo_aerocyte
TASSeq.deep-2_214297	TASSeq.deep-2	120204	4613	SMC
TASSeq.deep-2_214306	TASSeq.deep-2	199646	6498	Bcell
TASSeq.deep-2_214530	TASSeq.deep-2	54561	3059	Bcell
TASSeq.deep-2_214600	TASSeq.deep-2	34956	3349	FB_alveolar
TASSeq.deep-2_214719	TASSeq.deep-2	262748	5480	FB_adventitial
TASSeq.deep-2_214970	TASSeq.deep-2	335852	7055	Epi_AT2
TASSeq.deep-2_215467	TASSeq.deep-2	138085	6360	FB_alveolar
TASSeq.deep-2_215546	TASSeq.deep-2	115263	5059	Bcell
TASSeq.deep-2_215621	TASSeq.deep-2	330584	7569	Mac_AM
TASSeq.deep-2_215709	TASSeq.deep-2	16983	914	Endo_arterial
TASSeq.deep-2_215821	TASSeq.deep-2	73793	2878	Endo_capillary
TASSeq.deep-2_215866	TASSeq.deep-2	377005	8209	Epi_AT1
TASSeq.deep-2_215999	TASSeq.deep-2	143285	4246	FB_alveolar
TASSeq.deep-2_216061	TASSeq.deep-2	180117	4868	Endo_aerocyte
TASSeq.deep-2_216164	TASSeq.deep-2	232495	6706	Epi_AT1
TASSeq.deep-2_216172	TASSeq.deep-2	333388	7199	Epi_AT2
TASSeq.deep-2_216319	TASSeq.deep-2	108607	4412	Bcell
TASSeq.deep-2_216347	TASSeq.deep-2	446373	8410	Mac_AM
TASSeq.deep-2_216467	TASSeq.deep-2	42174	2082	Endo_capillary
TASSeq.deep-2_216472	TASSeq.deep-2	170167	4817	Mac_IM
TASSeq.deep-2_216554	TASSeq.deep-2	199329	5243	FB_adventitial
TASSeq.deep-2_216564	TASSeq.deep-2	171780	5197	FB_alveolar
TASSeq.deep-2_216579	TASSeq.deep-2	219944	6626	Mo_Ly6Clo
TASSeq.deep-2_216845	TASSeq.deep-2	87970	4192	Endo_aerocyte
TASSeq.deep-2_216982	TASSeq.deep-2	41910	2741	NK
TASSeq.deep-2_217045	TASSeq.deep-2	90169	3821	Endo_capillary
TASSeq.deep-2_217078	TASSeq.deep-2	27987	1337	Endo_capillary
TASSeq.deep-2_217125	TASSeq.deep-2	78174	3924	Bcell
TASSeq.deep-2_217190	TASSeq.deep-2	407795	8210	SMC
TASSeq.deep-2_217219	TASSeq.deep-2	150214	5573	Endo_aerocyte
TASSeq.deep-2_217406	TASSeq.deep-2	226313	5459	Epi_AT2
TASSeq.deep-2_217538	TASSeq.deep-2	174992	5111	Endo_capillary
TASSeq.deep-2_217964	TASSeq.deep-2	159653	5443	doublet
TASSeq.deep-2_218092	TASSeq.deep-2	38600	1409	FB_alveolar
TASSeq.deep-2_218197	TASSeq.deep-2	86721	3068	Endo_capillary
TASSeq.deep-2_218215	TASSeq.deep-2	65408	3031	Endo_capillary
TASSeq.deep-2_218314	TASSeq.deep-2	225331	6851	Epi_AT1
TASSeq.deep-2_218328	TASSeq.deep-2	155589	4984	Mo_Ly6Chi
TASSeq.deep-2_218478	TASSeq.deep-2	189393	5522	Mo_Ly6Chi
TASSeq.deep-2_218665	TASSeq.deep-2	357722	7750	doublet
TASSeq.deep-2_218736	TASSeq.deep-2	90320	3318	Endo_capillary
TASSeq.deep-2_218968	TASSeq.deep-2	37419	1654	FB_alveolar
TASSeq.deep-2_218991	TASSeq.deep-2	53700	3018	Bcell
TASSeq.deep-2_219031	TASSeq.deep-2	60812	2704	Endo_capillary
TASSeq.deep-2_219058	TASSeq.deep-2	171555	5249	Endo_capillary
TASSeq.deep-2_219190	TASSeq.deep-2	76469	3134	Endo_capillary
TASSeq.deep-2_219201	TASSeq.deep-2	15487	1028	Mac_AM
TASSeq.deep-2_219427	TASSeq.deep-2	54910	3213	Endo_capillary
TASSeq.deep-2_219693	TASSeq.deep-2	101609	3948	Endo_capillary
TASSeq.deep-2_219753	TASSeq.deep-2	142775	4013	FB_alveolar
TASSeq.deep-2_219778	TASSeq.deep-2	192907	5558	FB_alveolar
TASSeq.deep-2_219843	TASSeq.deep-2	85556	3431	Endo_capillary
TASSeq.deep-2_219987	TASSeq.deep-2	263838	7866	Epi_ciliated
TASSeq.deep-2_220011	TASSeq.deep-2	50294	2537	Bcell
TASSeq.deep-2_220013	TASSeq.deep-2	129255	4727	Endo_aerocyte
TASSeq.deep-2_220167	TASSeq.deep-2	77762	2902	FB_alveolar
TASSeq.deep-2_220387	TASSeq.deep-2	68861	3319	Bcell
TASSeq.deep-2_220398	TASSeq.deep-2	93835	3737	Endo_capillary
TASSeq.deep-2_220419	TASSeq.deep-2	37864	2115	FB_alveolar
TASSeq.deep-2_220491	TASSeq.deep-2	785868	10556	Mac_AM
TASSeq.deep-2_220653	TASSeq.deep-2	170406	5154	Mo_Ly6Clo
TASSeq.deep-2_220694	TASSeq.deep-2	151599	4966	Mo_Ly6Clo
TASSeq.deep-2_220851	TASSeq.deep-2	19613	1339	Epi_AT2
TASSeq.deep-2_220861	TASSeq.deep-2	148505	5132	FB_alveolar
TASSeq.deep-2_221018	TASSeq.deep-2	173355	5440	Tcell_CD8T
TASSeq.deep-2_221047	TASSeq.deep-2	71253	2929	FB_alveolar
TASSeq.deep-2_221049	TASSeq.deep-2	241110	6431	DC_cDC2
TASSeq.deep-2_221055	TASSeq.deep-2	74861	2745	Endo_capillary
TASSeq.deep-2_221254	TASSeq.deep-2	15906	895	FB_alveolar
TASSeq.deep-2_221382	TASSeq.deep-2	450054	8297	Mac_AM
TASSeq.deep-2_221420	TASSeq.deep-2	374841	7637	FB_adventitial
TASSeq.deep-2_221490	TASSeq.deep-2	179486	5402	FB_alveolar
TASSeq.deep-2_221492	TASSeq.deep-2	21626	1211	FB_alveolar
TASSeq.deep-2_222050	TASSeq.deep-2	28311	2315	Endo_capillary
TASSeq.deep-2_222389	TASSeq.deep-2	121328	5127	NK
TASSeq.deep-2_222417	TASSeq.deep-2	78530	3220	FB_alveolar
TASSeq.deep-2_222632	TASSeq.deep-2	77445	3027	SMC
TASSeq.deep-2_222812	TASSeq.deep-2	323181	6859	Epi_AT2
TASSeq.deep-2_222858	TASSeq.deep-2	34766	4442	FB_alveolar
TASSeq.deep-2_222893	TASSeq.deep-2	155794	4825	FB_alveolar
TASSeq.deep-2_223035	TASSeq.deep-2	182360	6180	Epi_ciliated
TASSeq.deep-2_223040	TASSeq.deep-2	63525	3374	Bcell
TASSeq.deep-2_223174	TASSeq.deep-2	30209	1477	Endo_capillary
TASSeq.deep-2_223486	TASSeq.deep-2	36848	2079	Endo_capillary
TASSeq.deep-2_223499	TASSeq.deep-2	153404	4900	FB_alveolar
TASSeq.deep-2_223739	TASSeq.deep-2	163510	4561	FB_alveolar
TASSeq.deep-2_223871	TASSeq.deep-2	98805	4403	Bcell
TASSeq.deep-2_224116	TASSeq.deep-2	133001	5226	NK
TASSeq.deep-2_224348	TASSeq.deep-2	68974	3852	Bcell
TASSeq.deep-2_224462	TASSeq.deep-2	180810	5429	Epi_AT2
TASSeq.deep-2_224485	TASSeq.deep-2	15487	1251	Endo_capillary
TASSeq.deep-2_224508	TASSeq.deep-2	251796	6884	Mo_Ly6Chi
TASSeq.deep-2_224628	TASSeq.deep-2	243974	6630	DC_cDC2
TASSeq.deep-2_224758	TASSeq.deep-2	18320	2331	misc
TASSeq.deep-2_225328	TASSeq.deep-2	417811	8328	Mac_AM
TASSeq.deep-2_225533	TASSeq.deep-2	52030	2414	Endo_aerocyte
TASSeq.deep-2_225565	TASSeq.deep-2	115516	4132	DC_cDC2
TASSeq.deep-2_225672	TASSeq.deep-2	119557	4322	doublet
TASSeq.deep-2_225682	TASSeq.deep-2	101642	4274	NK
TASSeq.deep-2_225724	TASSeq.deep-2	124979	4180	FB_alveolar
TASSeq.deep-2_225840	TASSeq.deep-2	97026	3796	Bcell
TASSeq.deep-2_226234	TASSeq.deep-2	88045	3824	NK
TASSeq.deep-2_226254	TASSeq.deep-2	85475	3579	Epi_AT2
TASSeq.deep-2_226267	TASSeq.deep-2	17535	1245	FB_peribronchiolar
TASSeq.deep-2_226569	TASSeq.deep-2	111514	4391	Bcell
TASSeq.deep-2_226595	TASSeq.deep-2	98323	4203	NK
TASSeq.deep-2_226699	TASSeq.deep-2	334726	6916	Epi_AT2
TASSeq.deep-2_226710	TASSeq.deep-2	292677	7409	Mo_Ly6Chi
TASSeq.deep-2_227069	TASSeq.deep-2	101144	4596	FB_alveolar
TASSeq.deep-2_227143	TASSeq.deep-2	251493	7009	Pericyte
TASSeq.deep-2_227267	TASSeq.deep-2	76753	3264	Endo_aerocyte
TASSeq.deep-2_227506	TASSeq.deep-2	100858	4515	Endo_aerocyte
TASSeq.deep-2_227571	TASSeq.deep-2	61901	4005	Epi_AT2
TASSeq.deep-2_227641	TASSeq.deep-2	58454	3517	FB_alveolar
TASSeq.deep-2_227676	TASSeq.deep-2	129009	5831	Epi_ciliated
TASSeq.deep-2_228041	TASSeq.deep-2	316188	7379	doublet
TASSeq.deep-2_228416	TASSeq.deep-2	254552	6914	doublet
TASSeq.deep-2_228558	TASSeq.deep-2	56074	3257	Endo_capillary
TASSeq.deep-2_228678	TASSeq.deep-2	60837	3053	Bcell
TASSeq.deep-2_229283	TASSeq.deep-2	62776	3064	Endo_capillary
TASSeq.deep-2_229415	TASSeq.deep-2	377516	7193	Epi_AT2
TASSeq.deep-2_229427	TASSeq.deep-2	27312	1836	Endo_capillary
TASSeq.deep-2_229472	TASSeq.deep-2	144673	4372	Endo_LEC
TASSeq.deep-2_229526	TASSeq.deep-2	152991	5605	doublet
TASSeq.deep-2_229600	TASSeq.deep-2	49267	2919	Endo_capillary
TASSeq.deep-2_229604	TASSeq.deep-2	109939	4481	Endo_LEC
TASSeq.deep-2_229814	TASSeq.deep-2	72458	2685	Endo_capillary
TASSeq.deep-2_229839	TASSeq.deep-2	99231	3472	Endo_capillary
TASSeq.deep-2_230409	TASSeq.deep-2	130090	4911	Tcell_gdT
TASSeq.deep-2_230554	TASSeq.deep-2	377510	7628	Epi_AT2
TASSeq.deep-2_230568	TASSeq.deep-2	18133	870	Epi_AT2
TASSeq.deep-2_230575	TASSeq.deep-2	453364	7585	Epi_AT2
TASSeq.deep-2_230581	TASSeq.deep-2	304617	6790	doublet
TASSeq.deep-2_231160	TASSeq.deep-2	144811	5752	Tcell_CD8T
TASSeq.deep-2_231166	TASSeq.deep-2	94073	4195	Bcell
TASSeq.deep-2_231364	TASSeq.deep-2	123978	4115	FB_alveolar
TASSeq.deep-2_231391	TASSeq.deep-2	19685	969	FB_alveolar
